0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89735e-19,2.51342e-15,9.85172e-12,1.13424e-08,3.87211e-06,0.000398115,0.0126737,0.131776,0.1,0.268224,0.0126737,0.000398115,3.87211e-06,1.13424e-08,9.85168e-12,2.55351e-15,0,0,0,0,0,2.55351e-15,9.85168e-12,1.13424e-08,3.87211e-06,0.000398115,0.0126737,0.131776,0.1,0.268224,0.0126737,0.000398115,3.87211e-06,1.13424e-08,9.85172e-12,2.51342e-15,1.89735e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70762e-18,1.33221e-15,5.59058e-13,1.26981e-10,1.56517e-08,1.05072e-06,3.86134e-05,0.000782701,0.00885303,0.0569231,0.0545977,0.18,0.105402,0.103077,0.00885303,0.000782701,3.86134e-05,1.05072e-06,1.56517e-08,1.26981e-10,5.59108e-13,2.66454e-15,5.59108e-13,1.26981e-10,1.56517e-08,1.05072e-06,3.86134e-05,0.000782701,0.00885303,0.0569231,0.0545977,0.18,0.105402,0.103077,0.00885303,0.000782701,3.86134e-05,1.05072e-06,1.56517e-08,1.26981e-10,5.59058e-13,1.33221e-15,1.70762e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.13152e-20,2.40151e-17,4.74287e-15,6.21669e-13,5.41194e-11,3.13345e-09,1.20878e-07,3.11425e-06,5.37556e-05,0.000624415,0.00491164,0.0264038,0.0343528,0.0993025,0.1,0.140697,0.0616472,0.0375962,0.00491164,0.000624415,5.37556e-05,3.11425e-06,1.20878e-07,3.13407e-09,1.08239e-10,3.13407e-09,1.20878e-07,3.11425e-06,5.37556e-05,0.000624415,0.00491164,0.0264038,0.0343528,0.0993025,0.1,0.140697,0.0616472,0.0375962,0.00491164,0.000624415,5.37556e-05,3.11425e-06,1.20878e-07,3.13345e-09,5.41194e-11,6.21669e-13,4.74287e-15,2.40151e-17,8.13152e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89735e-19,2.53161e-17,2.51342e-15,1.83479e-13,9.85172e-12,3.89406e-10,1.13424e-08,2.43769e-07,3.87211e-06,4.55558e-05,0.000398115,0.0025943,0.0126737,0.0211663,0.0549762,0.0704751,0.116,0.0959249,0.0858238,0.0300337,0.0129263,0.0025943,0.000398115,4.55558e-05,3.87212e-06,2.44159e-07,2.26847e-08,2.44159e-07,3.87212e-06,4.55558e-05,0.000398115,0.0025943,0.0126737,0.0211663,0.0549762,0.0704751,0.116,0.0959249,0.0858238,0.0300337,0.0129263,0.0025943,0.000398115,4.55558e-05,3.87211e-06,2.43769e-07,1.13424e-08,3.89406e-10,9.85172e-12,1.83479e-13,2.51342e-15,2.53161e-17,1.89735e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842e-19,9.48677e-18,6.22088e-16,3.19089e-14,1.27981e-12,4.016e-11,9.86588e-10,1.89896e-08,2.86652e-07,3.39767e-06,3.16712e-05,0.000232629,0.0013499,0.00620967,0.0125101,0.0309672,0.0460153,0.0806975,0.08976,0.101702,0.0691847,0.0458328,0.0130899,0.00403033,0.0013499,0.000232629,3.16722e-05,3.41666e-06,5.73303e-07,3.41666e-06,3.16722e-05,0.000232629,0.0013499,0.00620967,0.0125101,0.0309672,0.0460153,0.0806975,0.08976,0.101702,0.0691847,0.0458328,0.0130899,0.00403033,0.0013499,0.000232629,3.16712e-05,3.39767e-06,2.86652e-07,1.89896e-08,9.86588e-10,4.016e-11,1.27981e-12,3.19089e-14,6.22088e-16,9.48677e-18,1.0842e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71051e-20,2.11419e-18,1.0533e-16,4.2665e-15,1.40745e-13,3.78309e-12,8.28905e-11,1.48127e-09,2.16023e-08,2.57297e-07,2.50517e-06,1.9962e-05,0.000130365,0.000699037,0.00308495,0.00714344,0.0175606,0.0291318,0.0526552,0.0693184,0.090912,0.0850496,0.0740648,0.0425482,0.0223754,0.00514456,0.00101105,0.000699039,0.000130386,2.02193e-05,5.01033e-06,2.02193e-05,0.000130386,0.000699039,0.00308495,0.00714344,0.0175606,0.0291318,0.0526552,0.0693184,0.090912,0.0850496,0.0740648,0.0425482,0.0223754,0.00514456,0.00101105,0.000699037,0.000130365,1.9962e-05,2.50517e-06,2.57297e-07,2.16023e-08,1.48127e-09,8.28905e-11,3.78309e-12,1.40745e-13,4.2665e-15,1.0533e-16,2.11419e-18,2.71051e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52366e-19,1.43657e-17,4.91496e-16,1.40931e-14,3.38972e-13,6.84106e-12,1.15888e-10,1.64853e-09,1.9702e-08,1.97943e-07,1.67302e-06,1.19062e-05,7.14212e-05,0.000361616,0.00154801,0.00397654,0.00993248,0.0180413,0.0334293,0.0489964,0.0705227,0.0799296,0.0837685,0.0667668,0.0475691,0.0235331,0.0101379,0.00175786,9.037e-05,0.000361814,7.30942e-05,2.38124e-05,7.30942e-05,0.000361814,0.00154803,0.00397654,0.00993248,0.0180413,0.0334293,0.0489964,0.0705227,0.0799296,0.0837685,0.0667668,0.0475691,0.0235331,0.0101379,0.00175786,9.03897e-05,0.000361616,7.14212e-05,1.19062e-05,1.67302e-06,1.97943e-07,1.9702e-08,1.64853e-09,1.15888e-10,6.84106e-12,3.38972e-13,1.40931e-14,4.91496e-16,1.43657e-17,3.52366e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101e-20,1.70762e-18,5.16351e-17,1.33221e-15,2.94714e-14,5.59058e-13,9.09621e-12,1.26981e-10,1.52142e-09,1.56517e-08,1.38322e-07,1.05072e-06,6.8651e-06,3.86134e-05,0.000187156,0.000782701,0.00217344,0.00557623,0.0109462,0.0208783,0.0330528,0.0506757,0.065126,0.0777024,0.0759812,0.0665927,0.046082,0.0278641,0.0119914,0.00425415,0.000447863,0.000128392,0.000194021,7.72268e-05,0.000194021,0.000783752,0.00217358,0.00557625,0.0109462,0.0208783,0.0330528,0.0506757,0.065126,0.0777024,0.0759812,0.0665927,0.046082,0.0278641,0.0119914,0.00425417,0.000448001,0.000127341,0.000187156,3.86134e-05,6.8651e-06,1.05072e-06,1.38322e-07,1.56517e-08,1.52142e-09,1.26981e-10,9.09621e-12,5.59058e-13,2.94714e-14,1.33221e-15,5.16351e-17,1.70762e-18,5.42101e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89735e-19,5.09575e-18,1.21295e-16,2.51342e-15,4.54273e-14,7.162e-13,9.85172e-12,1.18267e-10,1.2394e-09,1.13424e-08,9.06811e-08,6.33652e-07,3.87211e-06,2.07059e-05,9.69708e-05,0.000398115,0.00117241,0.00310194,0.00651328,0.0128536,0.0216518,0.0348321,0.0488528,0.0639682,0.0719834,0.0733226,0.0626976,0.0473992,0.0289256,0.015163,0.00567633,0.00161602,3.3635e-06,0.000156677,0.000193942,0.000418821,0.00117628,0.00310258,0.00651337,0.0128536,0.0216518,0.0348321,0.0488528,0.0639682,0.0719834,0.0733226,0.0626976,0.0473992,0.0289256,0.015163,0.00567642,0.00161665,7.2356e-06,0.000135971,9.69708e-05,2.07059e-05,3.87211e-06,6.33652e-07,9.06811e-08,1.13424e-08,1.2394e-09,1.18267e-10,9.85172e-12,7.162e-13,4.54273e-14,2.51342e-15,1.21295e-16,5.09575e-18,1.89735e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
